Run Timestamp,Random ID,Standard,Passage,Tier,LLM,Temperature,Input Tokens,Output Tokens,Total Tokens,Elapsed Time,Checksum
Items 2026-01-16 11-02-34,73139, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,Claude,0.8,1710,576,2286,18.47,f2df386c8ac28fec2951806d39084bc59e6d4a150c5d50c8fc9bf49f81a6e0f4
Items 2026-01-16 11-02-34,13980, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,Claude,0.7,1135,762,1897,23.16,fd48345ed52d578589dd5f5781a32f9508fe71cb6a6f64c3840150bfbfbbeae2
Items 2026-01-16 11-02-34,13974, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,Claude,0.8,1911,796,2707,21.75,12ef8d93f94b59561b6e2e179c1b2d5f6c7408016901553307e643a152610d1e
Items 2026-01-16 11-02-34,57906, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6a,GPT,0.7,1165,792,1957,15.07,2f3b9da3c813269275fc0c7590debe3686817cea860831ccfbf3fe51eb1f6be4
Items 2026-01-16 11-02-34,84868, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6a,GPT,0.8,1968,618,2586,11.02,070bfb4bdee0bbd05c422768c8f5d2045d4e9892d65adfe5ca2fc14a695c9a9c
Items 2026-01-16 11-02-34,83499, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6a,Gemini,0.7,1180,548,1728,25.67,c0512a6fff804bfa829f2f5f36db0c3122a0eb9deed538ee2205df774371be62
Items 2026-01-16 11-02-34,26057, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6a,Gemini,0.8,1741,573,2314,25.87,c51f6ad5a2267f5171c3ea41117178e1ecfa956be566575fdea7ee1ef49f4cf0
Items 2026-01-16 11-02-34,93535, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6a,Claude,0.7,1265,460,1725,17.29,0e762dcc80e472d24be351fa26ed579a5b0f6056c873119f2c42de50d6dcd318
Items 2026-01-16 11-02-34,81970, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6a,Claude,0.8,1739,498,2237,17.68,053e2a9d52355cc5d60494ab591e20a4adbfb8ffbbf7c2bd5e32c880651f9204
Items 2026-01-16 11-02-34,34162, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6a,GPT,0.7,1248,639,1887,10.77,d29408160dd270a517bb3c46ea9adeaae0e333b8765c81a58e4777d551a8043d
Items 2026-01-16 11-02-34,74972, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6a,GPT,0.8,1898,619,2517,26.15,1116cc209a00947433fd4bbc9c9c460a55cf741e44ada5329876217cc709c317
Items 2026-01-16 11-02-34,88924, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6a,Gemini,0.7,1282,614,1896,26.50,25907915ef0d5176054249809a4ed01e2fa4c9331d444dbdb9797fac211642b4
Items 2026-01-16 11-02-34,70210, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6a,Gemini,0.8,1909,562,2471,36.13,93b499c4d90eb58a08c1a37328d2d08f2c22e2a7186447d2f341353ac5445b30
Items 2026-01-16 11-02-34,75299, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6a,Claude,0.7,1353,596,1949,21.55,e2b0785d1cbe5243b52aea307ed738eef4154f1e99d673fdc781861b3f59c1a9
Items 2026-01-16 11-02-34,56867, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6a,Claude,0.8,1963,651,2614,22.41,072bd5f328198b21d4582d4027fd5293418e388d857f5a24f28cc3d26517c2ae
Items 2026-01-16 11-02-34,98696, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2a,GPT,0.7,868,486,1354,10.51,d1a8dd88b5b5c18655ab0f59e6ba492fcb978095cdbf6b213d477e3e6003fc68
Items 2026-01-16 11-02-34,42952, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2a,GPT,0.8,1365,577,1942,11.67,b0676dbd5625c498a5d1e293fab0b6472a622eee980d6f53ee61adbeac73567e
Items 2026-01-16 11-02-34,12109, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2a,Gemini,0.7,881,495,1376,22.26,2f7988765dce3571ef40b5570d85a10afc7cf9f08a68e613610bc61b4a5b5dd1
Items 2026-01-16 11-02-34,36627, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2a,Gemini,0.8,1389,575,1964,24.32,6f9f38cafb4c9b21167c62adab035b9af2e44156fe417fbcb2aa312e14a8790b
Items 2026-01-16 11-02-34,77155, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2a,Claude,0.7,949,457,1406,15.57,4d1d2e3d94138dd8b4a893864fb7ae126f5e7833e3e00d4cdef405bdeb6d467f
Items 2026-01-16 11-02-34,28420, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2a,Claude,0.8,1420,547,1967,19.55,b9b1e78204ce0a2b24afa977a3a0f6fcbb3e5e949407ae2774f37aa6eb1655e4
Items 2026-01-16 11-02-34,82507, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,GPT,0.7,951,725,1676,12.08,b58caa1b28d93ee402e149ed5eba10aad1497d5b9b652e59fe2611ddb33f6d05
Items 2026-01-16 11-02-34,46349, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,GPT,0.8,1687,673,2360,12.10,1eeef52d42fdd132766238c61b812baa3ba68b998bd5d22a760558121ecef26a
Items 2026-01-16 11-02-34,67027, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,Gemini,0.7,983,590,1573,20.95,a569fe13411418783c06726ea742e34780134fb83635f4d57837bd84718ef9c2
Items 2026-01-16 11-02-34,33479, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,Gemini,0.8,1586,548,2134,26.15,d214248dd1f9c46bd2b3021ac7dafc1ff05477ff261212667eb1b14cc51b8a53
Items 2026-01-16 11-02-34,56519, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,Claude,0.7,1037,635,1672,18.05,4f5ac070fa10cc638b97b305a5b77d2974ef3cea41141d3b2a5ac1b86061829d
Items 2026-01-16 11-02-34,91925, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,Claude,0.8,1686,879,2565,23.29,6ff3766f1e8309b6aaf5e71ffb632d6d57e2a0c0826e191368711e7806726f0b
Items 2026-01-16 11-02-34,74493, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,Claude,0.7,1037,595,1632,17.69,ff11b4a02af4ef7789596879a639c433a57aa045afbe5a401b51498c6d8bdeec
Items 2026-01-16 11-02-34,48746, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2a,Claude,0.8,1646,721,2367,19.27,017da3600f6378b139c8abc795ba46f3d514c6298a9fe13e638f558e510cf08b
Items 2026-01-16 11-02-34,65789, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4b,GPT,0.7,3187,618,3805,10.56,32bc279eedd0c328c95aed00b95240f7c0bf586f62f8bf9d463c8fed48c59df9
Items 2026-01-16 11-02-34,35081, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4b,GPT,0.8,3816,600,4416,14.55,de7a89f5a660b7fe35ac3af3a0570e32bb370fc55fb6d004ca973a42632a0898
Items 2026-01-16 11-02-34,24803, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4b,Gemini,0.7,3852,770,4622,44.06,3240ea0cf957f9bbdb75da3f4b2ddb9286b31c107ca4105b27dbab7afa4c59a8
Items 2026-01-16 11-02-34,35454, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4b,Gemini,0.8,4635,760,5395,37.65,40e3b4f947e1bc96549da1cf3efcd724de987f2c277ddda4914c925598e68c4f
Items 2026-01-16 11-02-34,34543, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4b,Claude,0.7,3489,940,4429,31.87,a7c21a25a411e7e372ad80685aee0d7fe06a376f49f101aef630f331341a4f54
Items 2026-01-16 11-02-34,39110, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4b,Claude,0.8,4443,889,5332,26.18,64c71074e57230b450925848104e0091bb532adfc754a0f091084f97b228c7b5
Items 2026-01-16 11-02-34,45351, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4b,GPT,0.7,3270,940,4210,14.34,b9ae2dab912db904d1c6509142c529956a525030237872887a3d7bd84da4dcfa
Items 2026-01-16 11-02-34,75111, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4b,GPT,0.8,4221,815,5036,14.34,6c80b6a335a8a66653914978ce029d9f55ac48b983774b8f361e38fe7cea8c59
Items 2026-01-16 11-02-34,86927, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4b,Gemini,0.7,3954,752,4706,38.88,6dc3957794e0108e30aae792c3fc4321dbbb1c4e4f63b220e7918d11b492aeed
Items 2026-01-16 11-02-34,15882, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4b,Gemini,0.8,4719,718,5437,37.43,daf5343c9a9d9ffcb660a92ac27d688d09f5535894779e271b104be849ac0fe4
Items 2026-01-16 11-02-34,61552, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4b,Claude,0.7,3577,904,4481,29.13,0ef499f3f3bde1a4fe04c37060343248b8b5639c0679c0aa6b4ca02ded6675d4
Items 2026-01-16 11-02-34,97029, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4b,Claude,0.8,4495,883,5378,25.90,e60c4d1abad38907480508c9ee5c85d08257bf8372488945740e20e2b6d68ded
